SP,São José do Rio Preto,-49.37943,-20.82053
SP,Campos do Jordão,-45.59141,-22.73955
SP,Igaratá,-46.15642,-23.20455
SP,São Bento do Sapucaí,-45.73141,-22.68955
SP,Cabreúva,-47.13342,-23.30855
SP,Barra Bonita,-48.55843,-22.49554
SP,Agudos,-48.98843,-22.46954
SP,Taciba,-51.28545,-22.39053
SP,São Francisco,-50.69744,-20.35953
SP,Indiaporã,-50.29044,-19.98053
SP,Bady Bassitt,-49.44543,-20.91853
SP,Nova Canaã Paulista,-50.94944,-20.38653
SP,Turiúba,-50.10844,-20.93353
SP,Monções,-50.09244,-20.85053
SP,Castilho,-51.48845,-20.87253
SP,Santa Cruz da Conceição,-47.45242,-22.14054
SP,Salmourão,-50.86144,-21.62453
